Year,Week,Resort,State,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres),State_agg
2012,7,Falls Creek,VIC,1.8,-2.1,6.3999999999999995,VIC
2012,7,Mt. Baw Baw,VIC,2.2714285714285714,-1.1285714285714286,8.600000000000001,VIC
2012,7,Mt. Buller,VIC,1.6428571428571428,-1.9714285714285715,23.2,VIC
2012,7,Mt. Hotham,VIC,0.7571428571428572,-2.7714285714285714,21.4,VIC
2012,7,Mt. Stirling,VIC,1.6428571428571428,-1.9714285714285715,23.2,VIC
2012,7,Perisher,NSW,5.257142857142857,-4.585714285714286,24.8,NSW
2012,7,Selwyn,NSW,5.942857142857143,0.1,3.4000000000000004,NSW
2012,7,Thredbo,NSW,0.9857142857142858,-4.985714285714286,1.0,NSW
2012,8,Charlotte Pass,NSW,-0.5,-6.2,4.4,NSW
2012,8,Falls Creek,VIC,-0.7857142857142857,-4.985714285714286,2.8000000000000003,VIC
2012,8,Mt. Baw Baw,VIC,0.1857142857142857,-3.5,74.0,VIC
2012,8,Mt. Buller,VIC,-0.42857142857142855,-4.314285714285714,7.4,VIC
2012,8,Mt. Hotham,VIC,-2.0714285714285716,-6.3,7.0,VIC
2012,8,Mt. Stirling,VIC,-0.42857142857142855,-4.314285714285714,7.4,VIC
2012,8,Perisher,NSW,1.3857142857142857,-5.828571428571429,2.2,NSW
2012,8,Selwyn,NSW,3.585714285714286,-2.3428571428571425,0.4,NSW
2012,8,Thredbo,NSW,-2.3857142857142857,-6.571428571428571,6.6000000000000005,NSW
2012,9,Charlotte Pass,NSW,-0.7857142857142858,-4.6499999999999995,42.7,NSW
2012,9,Falls Creek,VIC,-1.0714285714285714,-4.485714285714286,32.0,VIC
2012,9,Mt. Baw Baw,VIC,0.24285714285714294,-3.542857142857143,76.2,VIC
2012,9,Mt. Buller,VIC,-0.8571428571428571,-3.9571428571428577,63.800000000000004,VIC
2012,9,Mt. Hotham,VIC,-1.8857142857142857,-5.114285714285714,41.6,VIC
2012,9,Mt. Stirling,VIC,-0.8571428571428571,-3.9571428571428577,63.800000000000004,VIC
2012,9,Perisher,NSW,0.7999999999999999,-3.728571428571428,85.4,NSW
2012,9,Selwyn,NSW,2.3714285714285714,-2.257142857142857,14.8,NSW
2012,9,Thredbo,NSW,-2.3714285714285714,-5.571428571428571,0.0,NSW
2012,10,Charlotte Pass,NSW,0.7357142857142855,-3.4857142857142858,19.099999999999998,NSW
2012,10,Falls Creek,VIC,-0.04285714285714283,-3.1,13.4,VIC
2012,10,Mt. Baw Baw,VIC,1.7857142857142858,-2.142857142857143,39.2,VIC
2012,10,Mt. Buller,VIC,0.17142857142857143,-2.7142857142857144,33.0,VIC
2012,10,Mt. Hotham,VIC,-1.1999999999999997,-3.914285714285714,35.0,VIC
2012,10,Mt. Stirling,VIC,0.17142857142857143,-2.7142857142857144,33.0,VIC
2012,10,Perisher,NSW,2.1714285714285713,-3.1714285714285713,35.8,NSW
2012,10,Selwyn,NSW,4.1571428571428575,-0.2571428571428572,6.0,NSW
2012,10,Thredbo,NSW,-0.7000000000000001,-3.8000000000000003,2.4000000000000004,NSW
2012,11,Charlotte Pass,NSW,1.4928571428571429,-5.064285714285714,61.400000000000006,NSW
2012,11,Falls Creek,VIC,1.1999999999999997,-4.014285714285714,67.6,VIC
2012,11,Mt. Baw Baw,VIC,2.085714285714286,-2.7285714285714286,75.4,VIC
2012,11,Mt. Buller,VIC,1.2142857142857142,-3.857142857142857,26.4,VIC
2012,11,Mt. Hotham,VIC,-0.12857142857142861,-4.385714285714285,79.8,VIC
2012,11,Mt. Stirling,VIC,1.2142857142857142,-3.857142857142857,26.4,VIC
2012,11,Perisher,NSW,3.414285714285714,-4.857142857142857,85.4,NSW
2012,11,Selwyn,NSW,3.6142857142857143,-1.7142857142857142,21.4,NSW
2012,11,Thredbo,NSW,-0.42857142857142855,-5.271428571428571,37.4,NSW
2012,12,Charlotte Pass,NSW,0.5428571428571427,-4.428571428571429,25.3,NSW
2012,12,Falls Creek,VIC,-0.5142857142857142,-3.8428571428571425,49.4,VIC
2012,12,Mt. Baw Baw,VIC,1.5999999999999999,-3.314285714285714,35.2,VIC
2012,12,Mt. Buller,VIC,0.14285714285714285,-3.9857142857142853,56.8,VIC
2012,12,Mt. Hotham,VIC,-1.7285714285714289,-5.714285714285714,33.6,VIC
2012,12,Mt. Stirling,VIC,0.14285714285714285,-3.9857142857142853,56.8,VIC
2012,12,Perisher,NSW,1.9,-4.057142857142857,50.0,NSW
2012,12,Selwyn,NSW,2.728571428571428,-1.4142857142857141,7.6000000000000005,NSW
2012,12,Thredbo,NSW,-0.8142857142857144,-4.8,0.6000000000000001,NSW
2012,13,Charlotte Pass,NSW,3.5714285714285716,-2.907142857142857,45.7,NSW
2012,13,Falls Creek,VIC,3.3000000000000003,-1.542857142857143,85.8,VIC
2012,13,Mt. Baw Baw,VIC,5.3,0.0,44.800000000000004,VIC
2012,13,Mt. Buller,VIC,3.4714285714285715,-1.3285714285714287,48.6,VIC
2012,13,Mt. Hotham,VIC,1.4,-2.914285714285714,21.0,VIC
2012,13,Mt. Stirling,VIC,3.4714285714285715,-1.3285714285714287,48.6,VIC
2012,13,Perisher,NSW,4.871428571428572,-2.4,63.6,NSW
2012,13,Selwyn,NSW,6.914285714285714,0.4857142857142857,11.799999999999999,NSW
2012,13,Thredbo,NSW,2.2714285714285714,-3.414285714285714,27.8,NSW
2012,14,Charlotte Pass,NSW,4.992857142857143,-2.95,41.6,NSW
2012,14,Falls Creek,VIC,4.771428571428572,-1.5714285714285714,49.0,VIC
2012,14,Mt. Baw Baw,VIC,4.428571428571429,-1.2857142857142858,78.60000000000001,VIC
2012,14,Mt. Buller,VIC,4.5,-2.2714285714285714,56.8,VIC
2012,14,Mt. Hotham,VIC,2.1714285714285713,-2.8428571428571425,53.4,VIC
2012,14,Mt. Stirling,VIC,4.5,-2.2714285714285714,56.8,VIC
2012,14,Perisher,NSW,6.628571428571428,-2.7285714285714286,68.4,NSW
2012,14,Selwyn,NSW,7.828571428571428,0.5,4.8,NSW
2012,14,Thredbo,NSW,3.357142857142857,-3.1714285714285713,14.8,NSW
2012,15,Charlotte Pass,NSW,6.364285714285714,-0.5928571428571429,9.5,NSW
2012,15,Falls Creek,VIC,5.642857142857143,0.2285714285714286,2.0,VIC
2012,15,Mt. Baw Baw,VIC,6.371428571428572,0.4571428571428572,7.2,VIC
2012,15,Mt. Buller,VIC,4.942857142857143,0.27142857142857146,3.0,VIC
2012,15,Mt. Hotham,VIC,3.9714285714285715,-0.8428571428571429,4.4,VIC
2012,15,Mt. Stirling,VIC,4.942857142857143,0.27142857142857146,3.0,VIC
2012,15,Perisher,NSW,7.814285714285714,-0.17142857142857146,13.0,NSW
2012,15,Selwyn,NSW,10.700000000000001,2.6,0.0,NSW
2012,15,Thredbo,NSW,4.914285714285714,-1.0142857142857142,6.000000000000001,NSW
2013,1,Charlotte Pass,NSW,3.992857142857143,-1.9,29.5,NSW
2013,1,Falls Creek,VIC,3.2571428571428567,-0.4571428571428572,10.0,VIC
2013,1,Mt. Baw Baw,VIC,2.9714285714285715,-0.41428571428571426,184.4,VIC
2013,1,Mt. Buller,VIC,3.257142857142857,-0.4142857142857143,32.0,VIC
2013,1,Mt. Hotham,VIC,1.9,-1.2285714285714284,37.2,VIC
2013,1,Mt. Stirling,VIC,3.257142857142857,-0.4142857142857143,32.0,VIC
2013,1,Perisher,NSW,4.885714285714286,-2.1714285714285713,31.4,NSW
2013,1,Selwyn,NSW,6.928571428571429,1.8000000000000003,30.4,NSW
2013,1,Thredbo,NSW,3.1,-1.6285714285714286,27.599999999999998,NSW
2013,2,Charlotte Pass,NSW,0.7785714285714286,-5.085714285714285,13.4,NSW
2013,2,Falls Creek,VIC,1.2285714285714284,-2.9714285714285715,1.0,VIC
2013,2,Mt. Baw Baw,VIC,1.2142857142857142,-2.2714285714285714,51.4,VIC
2013,2,Mt. Buller,VIC,1.3714285714285714,-3.3857142857142857,22.4,VIC
2013,2,Mt. Hotham,VIC,0.3428571428571429,-3.8285714285714283,5.6000000000000005,VIC
2013,2,Mt. Stirling,VIC,1.3714285714285714,-3.3857142857142857,22.4,VIC
2013,2,Perisher,NSW,2.6142857142857143,-4.371428571428572,10.600000000000001,NSW
2013,2,Selwyn,NSW,5.3428571428571425,-1.1,3.2,NSW
2013,2,Thredbo,NSW,-1.0571428571428572,-5.8,16.2,NSW
2013,3,Charlotte Pass,NSW,3.4571428571428573,-3.9000000000000004,37.9,NSW
2013,3,Falls Creek,VIC,5.114285714285714,-0.5999999999999999,3.8,VIC
2013,3,Mt. Baw Baw,VIC,4.285714285714286,-0.41428571428571426,5.800000000000001,VIC
2013,3,Mt. Buller,VIC,5.1000000000000005,-0.4714285714285714,0.2,VIC
2013,3,Mt. Hotham,VIC,3.6571428571428575,-1.5857142857142856,4.2,VIC
2013,3,Mt. Stirling,VIC,5.1000000000000005,-0.4714285714285714,0.2,VIC
2013,3,Perisher,NSW,5.214285714285714,-3.628571428571429,62.599999999999994,NSW
2013,3,Selwyn,NSW,6.757142857142857,1.1428571428571428,10.2,NSW
2013,3,Thredbo,NSW,1.7,-4.171428571428572,13.2,NSW
2013,4,Charlotte Pass,NSW,2.369047619047619,-3.9000000000000004,17.2,NSW
2013,4,Falls Creek,VIC,1.4714285714285713,-1.8714285714285714,23.8,VIC
2013,4,Mt. Baw Baw,VIC,1.7857142857142858,-1.3142857142857143,11.799999999999999,VIC
2013,4,Mt. Buller,VIC,1.9714285714285715,-1.4142857142857144,15.8,VIC
2013,4,Mt. Hotham,VIC,0.057142857142857065,-2.642857142857143,9.600000000000001,VIC
2013,4,Mt. Stirling,VIC,1.9714285714285715,-1.4142857142857144,15.8,VIC
2013,4,Perisher,NSW,3.5714285714285716,-3.6,34.4,NSW
2013,4,Selwyn,NSW,4.314285714285714,-0.4714285714285715,11.8,NSW
2013,4,Thredbo,NSW,1.1666666666666667,-4.2,0.0,NSW
2013,5,Charlotte Pass,NSW,0.9357142857142859,-6.178571428571429,9.6,NSW
2013,5,Falls Creek,VIC,1.7428571428571427,-2.685714285714286,23.4,VIC
2013,5,Mt. Baw Baw,VIC,2.7714285714285714,-1.8857142857142857,14.8,VIC
2013,5,Mt. Buller,VIC,1.2857142857142858,-3.0142857142857147,8.8,VIC
2013,5,Mt. Hotham,VIC,-0.39999999999999997,-4.5285714285714285,3.0,VIC
2013,5,Mt. Stirling,VIC,1.2857142857142858,-3.0142857142857147,8.8,VIC
2013,5,Perisher,NSW,3.0142857142857147,-6.071428571428571,16.0,NSW
2013,5,Selwyn,NSW,5.742857142857143,-0.5571428571428572,12.2,NSW
2013,5,Thredbo,NSW,-1.1428571428571428,-6.285714285714286,3.2,NSW
2013,6,Charlotte Pass,NSW,3.678571428571429,0.7357142857142857,131.9,NSW
2013,6,Falls Creek,VIC,3.6571428571428575,1.7142857142857142,132.0,VIC
2013,6,Mt. Baw Baw,VIC,4.614285714285714,1.6571428571428573,62.4,VIC
2013,6,Mt. Buller,VIC,3.814285714285714,1.3571428571428572,63.599999999999994,VIC
2013,6,Mt. Hotham,VIC,2.5142857142857147,0.34285714285714286,217.0,VIC
2013,6,Mt. Stirling,VIC,3.814285714285714,1.3571428571428572,63.599999999999994,VIC
2013,6,Perisher,NSW,4.8,1.4714285714285713,134.0,NSW
2013,6,Selwyn,NSW,6.114285714285715,4.085714285714285,59.8,NSW
2013,6,Thredbo,NSW,2.5571428571428574,0.0,129.8,NSW
2013,7,Charlotte Pass,NSW,1.7,-5.0285714285714285,21.6,NSW
2013,7,Falls Creek,VIC,1.4714285714285715,-3.3857142857142857,2.8,VIC
2013,7,Mt. Baw Baw,VIC,2.157142857142857,-2.742857142857143,35.0,VIC
2013,7,Mt. Buller,VIC,1.2,-4.0285714285714285,16.0,VIC
2013,7,Mt. Hotham,VIC,-0.27142857142857135,-4.957142857142857,0.8,VIC
2013,7,Mt. Stirling,VIC,1.2,-4.0285714285714285,16.0,VIC
2013,7,Perisher,NSW,3.1142857142857143,-4.728571428571429,42.800000000000004,NSW
2013,7,Selwyn,NSW,4.328571428571428,-1.157142857142857,9.399999999999999,NSW
2013,7,Thredbo,NSW,0.2857142857142856,-5.328571428571428,0.4,NSW
2013,8,Charlotte Pass,NSW,3.3857142857142852,-2.507142857142857,24.299999999999997,NSW
2013,8,Falls Creek,VIC,1.8857142857142857,-1.1999999999999997,29.200000000000003,VIC
2013,8,Mt. Baw Baw,VIC,3.0285714285714285,-1.1999999999999997,41.4,VIC
2013,8,Mt. Buller,VIC,2.814285714285714,-1.4857142857142858,33.0,VIC
2013,8,Mt. Hotham,VIC,0.6285714285714287,-2.2857142857142856,64.8,VIC
2013,8,Mt. Stirling,VIC,2.814285714285714,-1.4857142857142858,33.0,VIC
2013,8,Perisher,NSW,4.285714285714286,-2.1285714285714286,28.2,NSW
2013,8,Selwyn,NSW,5.471428571428571,0.8285714285714285,11.600000000000001,NSW
2013,8,Thredbo,NSW,2.4857142857142853,-2.8857142857142857,20.4,NSW
2013,9,Charlotte Pass,NSW,0.6214285714285713,-4.242857142857143,66.2,NSW
2013,9,Falls Creek,VIC,0.24285714285714283,-3.142857142857143,73.2,VIC
2013,9,Mt. Baw Baw,VIC,1.1285714285714286,-2.5285714285714285,53.8,VIC
2013,9,Mt. Buller,VIC,0.48571428571428577,-3.242857142857143,129.4,VIC
2013,9,Mt. Hotham,VIC,-0.8714285714285713,-4.214285714285714,37.599999999999994,VIC
2013,9,Mt. Stirling,VIC,0.48571428571428577,-3.242857142857143,129.4,VIC
2013,9,Perisher,NSW,2.2714285714285714,-3.3428571428571425,124.8,NSW
2013,9,Selwyn,NSW,3.3000000000000003,-0.9714285714285714,51.2,NSW
2013,9,Thredbo,NSW,-1.0285714285714287,-5.142857142857143,7.6,NSW
2013,10,Charlotte Pass,NSW,1.7857142857142858,-3.55,81.9,NSW
2013,10,Falls Creek,VIC,1.157142857142857,-2.8285714285714287,41.0,VIC
2013,10,Mt. Baw Baw,VIC,1.742857142857143,-2.2857142857142856,35.0,VIC
2013,10,Mt. Buller,VIC,1.1285714285714286,-2.914285714285714,51.0,VIC
2013,10,Mt. Hotham,VIC,-0.18571428571428572,-4.714285714285714,0.2,VIC
2013,10,Mt. Stirling,VIC,1.1285714285714286,-2.914285714285714,51.0,VIC
2013,10,Perisher,NSW,3.5,-2.257142857142857,131.0,NSW
2013,10,Selwyn,NSW,4.914285714285714,-1.1142857142857143,52.4,NSW
2013,10,Thredbo,NSW,0.07142857142857142,-4.8428571428571425,32.8,NSW
2013,11,Charlotte Pass,NSW,-0.04999999999999993,-4.25,67.6,NSW
2013,11,Falls Creek,VIC,0.6999999999999998,-3.8285714285714287,32.0,VIC
2013,11,Mt. Baw Baw,VIC,0.3428571428571427,-3.0,102.4,VIC
2013,11,Mt. Buller,VIC,0.20000000000000012,-3.414285714285714,129.2,VIC
2013,11,Mt. Hotham,VIC,-1.3285714285714287,-4.614285714285714,0.0,VIC
2013,11,Mt. Stirling,VIC,0.20000000000000012,-3.414285714285714,129.2,VIC
2013,11,Perisher,NSW,1.2857142857142858,-3.3714285714285714,127.0,NSW
2013,11,Selwyn,NSW,1.9857142857142855,-1.9571428571428573,63.8,NSW
2013,11,Thredbo,NSW,-1.3857142857142857,-5.128571428571428,8.2,NSW
2013,12,Charlotte Pass,NSW,6.178571428571429,-0.035714285714285685,26.799999999999997,NSW
2013,12,Falls Creek,VIC,5.028571428571429,0.6714285714285714,7.8,VIC
2013,12,Mt. Baw Baw,VIC,6.914285714285714,1.8714285714285717,10.6,VIC
2013,12,Mt. Buller,VIC,4.871428571428572,1.042857142857143,13.600000000000001,VIC
2013,12,Mt. Hotham,VIC,3.3000000000000003,-0.3428571428571429,30.4,VIC
2013,12,Mt. Stirling,VIC,4.871428571428572,1.042857142857143,13.600000000000001,VIC
2013,12,Perisher,NSW,7.585714285714286,0.18571428571428575,23.2,NSW
2013,12,Selwyn,NSW,9.471428571428572,3.085714285714286,11.4,NSW
2013,12,Thredbo,NSW,4.771428571428571,-0.2571428571428571,30.4,NSW
2013,13,Charlotte Pass,NSW,9.92142857142857,2.757142857142857,5.1,NSW
2013,13,Falls Creek,VIC,9.62857142857143,4.985714285714286,1.6,VIC
2013,13,Mt. Baw Baw,VIC,11.142857142857142,5.485714285714286,1.8,VIC
2013,13,Mt. Buller,VIC,10.114285714285714,5.185714285714285,3.4,VIC
2013,13,Mt. Hotham,VIC,8.071428571428571,3.9,9.2,VIC
2013,13,Mt. Stirling,VIC,10.114285714285714,5.185714285714285,3.4,VIC
2013,13,Perisher,NSW,11.014285714285714,2.542857142857143,7.0,NSW
2013,13,Selwyn,NSW,14.642857142857142,7.514285714285714,0.2,NSW
2013,13,Thredbo,NSW,8.828571428571427,2.9714285714285715,3.2,NSW
2013,14,Charlotte Pass,NSW,5.085714285714285,-2.8428571428571425,18.5,NSW
2013,14,Falls Creek,VIC,5.185714285714286,-1.6714285714285713,9.799999999999999,VIC
2013,14,Mt. Baw Baw,VIC,5.457142857142857,-2.1857142857142855,33.8,VIC
2013,14,Mt. Buller,VIC,4.971428571428572,-1.3142857142857143,19.2,VIC
2013,14,Mt. Hotham,VIC,3.2428571428571433,-2.642857142857143,27.2,VIC
2013,14,Mt. Stirling,VIC,4.971428571428572,-1.3142857142857143,19.2,VIC
2013,14,Perisher,NSW,6.328571428571428,-2.6999999999999997,25.6,NSW
2013,14,Selwyn,NSW,8.528571428571428,0.9714285714285715,27.0,NSW
2013,14,Thredbo,NSW,3.8428571428571425,-2.9857142857142853,11.4,NSW
2013,15,Charlotte Pass,NSW,4.228571428571429,-0.9285714285714286,110.80000000000001,NSW
2013,15,Falls Creek,VIC,4.671428571428572,0.4714285714285714,33.4,VIC
2013,15,Mt. Baw Baw,VIC,5.314285714285715,0.7571428571428572,62.2,VIC
2013,15,Mt. Buller,VIC,5.271428571428571,0.2571428571428571,82.0,VIC
2013,15,Mt. Hotham,VIC,3.1714285714285713,-0.5714285714285714,63.6,VIC
2013,15,Mt. Stirling,VIC,5.271428571428571,0.2571428571428571,82.0,VIC
2013,15,Perisher,NSW,5.357142857142857,-0.45714285714285713,136.8,NSW
2013,15,Selwyn,NSW,6.357142857142857,1.9142857142857144,115.2,NSW
2013,15,Thredbo,NSW,3.1,-1.4000000000000001,84.80000000000001,NSW
2014,1,Charlotte Pass,NSW,5.521428571428571,-1.7928571428571427,51.3,NSW
2014,1,Falls Creek,VIC,4.6,-0.3,23.8,VIC
2014,1,Mt. Baw Baw,VIC,4.957142857142857,1.1,24.4,VIC
2014,1,Mt. Buller,VIC,4.271428571428571,-0.014285714285714266,14.2,VIC
2014,1,Mt. Hotham,VIC,3.4571428571428577,-1.1428571428571428,42.0,VIC
2014,1,Mt. Stirling,VIC,4.271428571428571,-0.014285714285714266,14.2,VIC
2014,1,Perisher,NSW,6.328571428571428,-1.5857142857142856,62.0,NSW
2014,1,Selwyn,NSW,6.828571428571428,1.5714285714285714,29.200000000000003,NSW
2014,1,Thredbo,NSW,4.714285714285714,-2.0,40.6,NSW
2014,2,Charlotte Pass,NSW,3.9571428571428573,-1.7714285714285714,10.899999999999999,NSW
2014,2,Falls Creek,VIC,4.414285714285714,-0.2857142857142857,7.6,VIC
2014,2,Mt. Baw Baw,VIC,5.485714285714286,0.8142857142857143,21.0,VIC
2014,2,Mt. Buller,VIC,5.257142857142857,-0.34285714285714286,47.6,VIC
2014,2,Mt. Hotham,VIC,3.0,-1.2571428571428573,13.0,VIC
2014,2,Mt. Stirling,VIC,5.257142857142857,-0.34285714285714286,47.6,VIC
2014,2,Perisher,NSW,5.257142857142857,-1.8571428571428572,13.799999999999999,NSW
2014,2,Selwyn,NSW,6.714285714285714,1.5285714285714285,14.4,NSW
2014,2,Thredbo,NSW,2.6571428571428575,-1.6857142857142857,8.0,NSW
2014,3,Charlotte Pass,NSW,-0.07142857142857156,-3.2857142857142856,112.39999999999999,NSW
2014,3,Falls Creek,VIC,0.09999999999999999,-2.8285714285714287,69.6,VIC
2014,3,Mt. Baw Baw,VIC,1.042857142857143,-1.8142857142857143,76.4,VIC
2014,3,Mt. Buller,VIC,0.3857142857142857,-2.5142857142857147,133.6,VIC
2014,3,Mt. Hotham,VIC,-0.9000000000000001,-3.2857142857142856,20.8,VIC
2014,3,Mt. Stirling,VIC,0.3857142857142857,-2.5142857142857147,133.6,VIC
2014,3,Perisher,NSW,0.8857142857142856,-2.457142857142857,220.6,NSW
2014,3,Selwyn,NSW,1.6714285714285713,-0.8571428571428571,109.0,NSW
2014,3,Thredbo,NSW,-1.0285714285714287,-4.114285714285715,4.2,NSW
2014,4,Charlotte Pass,NSW,0.8142857142857142,-3.4071428571428566,27.099999999999998,NSW
2014,4,Falls Creek,VIC,1.3857142857142857,-2.685714285714286,24.2,VIC
2014,4,Mt. Baw Baw,VIC,2.5285714285714285,-0.9571428571428572,82.0,VIC
2014,4,Mt. Buller,VIC,0.9571428571428572,-1.8571428571428572,80.0,VIC
2014,4,Mt. Hotham,VIC,-0.9857142857142858,-3.4714285714285715,0.6,VIC
2014,4,Mt. Stirling,VIC,0.9571428571428572,-1.8571428571428572,80.0,VIC
2014,4,Perisher,NSW,2.9428571428571426,-2.457142857142857,53.8,NSW
2014,4,Selwyn,NSW,3.142857142857143,-0.7571428571428571,60.2,NSW
2014,4,Thredbo,NSW,-1.3142857142857143,-4.357142857142857,0.4,NSW
2014,5,Charlotte Pass,NSW,-0.25,-4.4714285714285715,21.0,NSW
2014,5,Falls Creek,VIC,-0.7285714285714286,-3.7571428571428567,13.600000000000001,VIC
2014,5,Mt. Baw Baw,VIC,0.6857142857142857,-2.257142857142857,82.6,VIC
2014,5,Mt. Buller,VIC,-0.2857142857142857,-3.4,71.4,VIC
2014,5,Mt. Hotham,VIC,-1.8428571428571427,-4.0,3.2,VIC
2014,5,Mt. Stirling,VIC,-0.2857142857142857,-3.4,71.4,VIC
2014,5,Perisher,NSW,1.1857142857142857,-3.757142857142857,39.0,NSW
2014,5,Selwyn,NSW,1.2714285714285716,-2.257142857142857,44.2,NSW
2014,5,Thredbo,NSW,-1.6857142857142857,-5.185714285714285,3.0,NSW
2014,6,Charlotte Pass,NSW,-0.04285714285714293,-4.885714285714285,27.5,NSW
2014,6,Falls Creek,VIC,0.28571428571428564,-3.957142857142857,62.8,VIC
2014,6,Mt. Baw Baw,VIC,1.0142857142857142,-2.4285714285714284,57.599999999999994,VIC
2014,6,Mt. Buller,VIC,-1.0,-3.585714285714286,37.2,VIC
2014,6,Mt. Hotham,VIC,-1.9571428571428573,-4.442857142857142,0.6,VIC
2014,6,Mt. Stirling,VIC,-1.0,-3.585714285714286,37.2,VIC
2014,6,Perisher,NSW,1.7857142857142858,-4.357142857142857,51.4,NSW
2014,6,Selwyn,NSW,2.7857142857142856,-1.6142857142857143,30.8,NSW
2014,6,Thredbo,NSW,-1.8714285714285717,-5.414285714285714,3.5999999999999996,NSW
2014,7,Charlotte Pass,NSW,3.1714285714285717,-4.428571428571429,4.2,NSW
2014,7,Falls Creek,VIC,3.1,-0.8857142857142858,8.6,VIC
2014,7,Mt. Baw Baw,VIC,3.7857142857142856,0.014285714285714322,8.4,VIC
2014,7,Mt. Buller,VIC,2.3714285714285714,-1.5142857142857142,26.4,VIC
2014,7,Mt. Hotham,VIC,0.12857142857142853,-3.242857142857143,47.4,VIC
2014,7,Mt. Stirling,VIC,2.3714285714285714,-1.5142857142857142,26.4,VIC
2014,7,Perisher,NSW,5.085714285714286,-4.357142857142857,5.0,NSW
2014,7,Selwyn,NSW,5.528571428571429,0.8857142857142858,5.0,NSW
2014,7,Thredbo,NSW,1.2571428571428573,-4.5,3.4,NSW
2014,8,Charlotte Pass,NSW,0.4714285714285715,-3.661904761904762,43.099999999999994,NSW
2014,8,Falls Creek,VIC,0.18571428571428558,-3.3285714285714287,33.8,VIC
2014,8,Mt. Baw Baw,VIC,1.6999999999999997,-2.1714285714285713,56.0,VIC
2014,8,Mt. Buller,VIC,0.4428571428571428,-2.985714285714286,101.0,VIC
2014,8,Mt. Hotham,VIC,-0.9428571428571428,-3.9571428571428577,87.2,VIC
2014,8,Mt. Stirling,VIC,0.4428571428571428,-2.985714285714286,101.0,VIC
2014,8,Perisher,NSW,1.7714285714285716,-3.6571428571428575,58.199999999999996,NSW
2014,8,Selwyn,NSW,3.3714285714285714,-1.0285714285714287,14.799999999999999,NSW
2014,8,Thredbo,NSW,-0.8285714285714286,-3.6666666666666665,28.0,NSW
2014,9,Charlotte Pass,NSW,3.7,-5.085714285714285,1.3,NSW
2014,9,Falls Creek,VIC,2.3714285714285714,-2.5714285714285716,2.0,VIC
2014,9,Mt. Baw Baw,VIC,2.1142857142857143,-2.0142857142857142,11.600000000000001,VIC
2014,9,Mt. Buller,VIC,1.157142857142857,-3.5142857142857147,6.6000000000000005,VIC
2014,9,Mt. Hotham,VIC,0.7000000000000001,-3.757142857142857,3.0,VIC
2014,9,Mt. Stirling,VIC,1.157142857142857,-3.5142857142857147,6.6000000000000005,VIC
2014,9,Perisher,NSW,5.2,-5.542857142857143,2.6,NSW
2014,9,Selwyn,NSW,4.714285714285714,-0.8428571428571429,0.0,NSW
2014,9,Thredbo,NSW,2.2,-4.628571428571428,0.0,NSW
2014,10,Charlotte Pass,NSW,2.7785714285714285,-7.5,5.7,NSW
2014,10,Falls Creek,VIC,3.4,-4.542857142857143,0.0,VIC
2014,10,Mt. Baw Baw,VIC,3.542857142857143,-2.1142857142857143,23.2,VIC
2014,10,Mt. Buller,VIC,3.7142857142857144,-3.8714285714285714,5.0,VIC
2014,10,Mt. Hotham,VIC,1.6571428571428573,-5.485714285714286,4.8,VIC
2014,10,Mt. Stirling,VIC,3.7142857142857144,-3.8714285714285714,5.0,VIC
2014,10,Perisher,NSW,4.042857142857143,-7.957142857142857,10.8,NSW
2014,10,Selwyn,NSW,5.8428571428571425,-2.2857142857142856,2.0,NSW
2014,10,Thredbo,NSW,1.5142857142857142,-7.042857142857143,0.6000000000000001,NSW
2014,11,Charlotte Pass,NSW,3.9999999999999996,-3.757142857142857,43.900000000000006,NSW
2014,11,Falls Creek,VIC,4.428571428571429,-0.4857142857142857,24.4,VIC
2014,11,Mt. Baw Baw,VIC,5.285714285714286,-0.05714285714285713,22.0,VIC
2014,11,Mt. Buller,VIC,4.314285714285715,-0.32857142857142857,0.4,VIC
2014,11,Mt. Hotham,VIC,2.6999999999999997,-1.2714285714285716,22.0,VIC
2014,11,Mt. Stirling,VIC,4.314285714285715,-0.32857142857142857,0.4,VIC
2014,11,Perisher,NSW,5.628571428571428,-3.257142857142857,68.4,NSW
2014,11,Selwyn,NSW,8.614285714285714,1.1,6.0,NSW
2014,11,Thredbo,NSW,2.371428571428571,-4.257142857142857,19.4,NSW
2014,12,Charlotte Pass,NSW,5.242857142857142,-3.321428571428571,23.7,NSW
2014,12,Falls Creek,VIC,7.028571428571429,0.0714285714285714,9.0,VIC
2014,12,Mt. Baw Baw,VIC,8.257142857142856,1.8285714285714287,6.8,VIC
2014,12,Mt. Buller,VIC,7.0857142857142845,1.1714285714285713,0.6000000000000001,VIC
2014,12,Mt. Hotham,VIC,5.485714285714286,-0.4571428571428572,9.399999999999999,VIC
2014,12,Mt. Stirling,VIC,7.0857142857142845,1.1714285714285713,0.6000000000000001,VIC
2014,12,Perisher,NSW,6.528571428571428,-3.685714285714286,32.4,NSW
2014,12,Selwyn,NSW,9.057142857142859,0.9571428571428572,1.2,NSW
2014,12,Thredbo,NSW,3.957142857142857,-2.957142857142857,15.0,NSW
2014,13,Charlotte Pass,NSW,2.757142857142857,-4.878571428571428,22.3,NSW
2014,13,Falls Creek,VIC,3.528571428571429,-2.1,25.4,VIC
